10000	1.26188475835299	1.29132525636089	1.26188475835299
20000	0.887223616716025	0.564727761222912	0.892287269707345
25000	0.797771687201406	0.455913630750842	0.798085996209325
30000	0.731334062022894	0.711162083693893	0.728549504921383
35000	0.669287131909006	0.446801386750053	0.674505775335558
40000	0.625781506000893	0.670349929243088	0.630942379176494
45000	0.59313206404741	0.36646752481164	0.594858179804897
50000	0.561946555969354	0.765538261542844	0.564332019889635
55000	0.534377275503339	0.0740049622182539	0.538069468878167
60000	0.51424672812125	0.657022673046811	0.515162295360012
65000	0.494563567812019	0.209918216409278	0.494951923595938
70000	0.47720787596251	0.525525462431517	0.476947607689263
75000	0.457010652542507	0.606325851894667	0.460775164747925
80000	0.444264830663257	0.338614398012481	0.446143634853673
85000	0.430525516777876	0.893021664642362	0.432822901340868
90000	0.419282348562406	0.102986025379806	0.420628252784329
95000	0.407719362969022	0.368798766372436	0.409409477606541
100000	0.396035058644677	0.158532137248329	0.399042998104663
105000	0.387740768275088	0.286648691718511	0.389426090959942
110000	0.378208712187161	0.107456498649157	0.380472570193196
115000	0.36952119156344	0.106101483381281	0.372109514427228
120000	0.362145790732448	0.0134914551461804	0.364274752460692
125000	0.355416350192396	0.0628489189945185	0.356914907882938
130000	0.347745479360643	0.298108272153826	0.349983861536014
135000	0.341778872126652	0.0111837004505162	0.343441530240008
140000	0.336255397348052	0.051323083976655	0.337252887667779
145000	0.329933276637018	0.40654797340531	0.331387172598768
150000	0.324577794901571	0.26892992468288	0.325817243595606
155000	0.318429820156313	0.0837567931390879	0.320519049140868
160000	0.314227769862667	0.196867640165692	0.315471189588247
165000	0.308826407386016	0.350696807276307	0.310654552699528
170000	0.304341983182401	0.0632728822290005	0.306052008590964
175000	0.299393918585057	0.03893954397779	0.301648152973302
180000	0.295904905753156	0.524012012582517	0.297429089902448
185000	0.292453136141226	0.100085630171236	0.2933822470507
190000	0.288409604939021	0.0962979731733924	0.289496217897627
195000	0.284433162172382	0.0473432179450697	0.285760626324038
200000	0.280217670428302	0.357461832434211	0.282166009944818
205000	0.276752257069781	0.0802194652758885	0.278703719191019
210000	0.27390103724362	0.181916640338216	0.275365829688744
215000	0.270063672927354	0.117799209874534	0.272145065912707
220000	0.268093335306542	0.269846012133826	0.269034734439083
225000	0.265187237310622	0.374975746854659	0.266028665403108
230000	0.261720419310503	0.0979310557375186	0.263121160995527
235000	0.259200203853927	0.19302751718962	0.260306950019083
240000	0.255749524777038	0.103628219241614	0.257581147680006
245000	0.25316476527574	0.237430594430123	0.254939219916384
250000	0.250372961179609	0.270729559717324	0.252376951670597
255000	0.24778936270105	0.71440505899983	0.249890418600585
260000	0.245559526649713	0.318585676122439	0.247475961797969
265000	0.243605397436461	0.0945326749364881	0.245130165142474
270000	0.241350532476625	0.0868878475696704	0.242849834973794
275000	0.239338279621227	0.0715387641122334	0.240631981805758
280000	0.237192951481353	0.133299631127812	0.238473803844631
285000	0.235113521988032	0.234278944958476	0.236372672104921
290000	0.23329472913836	0.012019927527632	0.234326116942825
295000	0.231314498561657	0.358069796544129	0.232331815850504
