0	0	1	0	0.00656450483178025
0.1	0.0998543692588708	0.99532144328872	0.00499662345712433	-0.0993920084899331
0.2	0.198718536585679	0.980270324415502	0.0199378175453343	-0.200886738406974
0.3	0.295577554681256	0.955292821720814	0.0446734428911813	-0.297919684919343
0.4	0.389461094080476	0.920835113545123	0.0789540962830023	-0.39049084802704
0.5	0.479443443152262	0.877343378228895	0.122435572454324	-0.478600227730065
0.6	0.564643508099586	0.825263794112599	0.174683325867268	-0.562247824028417
0.7	0.64422242720191	0.764948815630695	0.235176888168876	-0.643706891759201
0.8	0.717371136292806	0.696784204902629	0.303313381925502	-0.718176568835084
0.9	0.783345123465186	0.621595252657083	0.378411864113222	-0.784193722108803
1	0.841484217186314	0.540227211274274	0.459721149586566	-0.841758351580359
1.1	0.891212771161473	0.453525333134417	0.546428262308688	-0.890870457249752
1.2	0.932039664333969	0.362334870617729	0.637666887875174	-0.931530039116981
1.3	0.96355836449851	0.26750599497361	0.732525826678767	-0.963462456444654
1.4	0.985450780491527	0.169975182877999	0.830057573461752	-0.985490976968604
1.5	0.997496600757353	0.07074036127968	0.929287652065599	-0.997542646498828
1.6	0.999575308600686	-0.0292007847219753	1.02922454567857	-0.999617465035323
1.7	0.991666155836159	-0.128850570027594	1.12886967424491	-0.991715432578091
1.8	0.973848162788347	-0.227211309537803	1.2272273713158	-0.973836549127132
1.9	0.946300119685142	-0.323285061925842	1.32331486090587	-0.945952501997543
2	0.909300235685857	-0.416093552177817	1.41617223082258	-0.90880854907494
2.1	0.863219309965658	-0.504765020947424	1.50487211273541	-0.863212072350176
2.2	0.808513307291792	-0.588454215854447	1.58852849633366	-0.809163071823248
2.3	0.745722717669528	-0.666315884518668	1.66630519404523	-0.746661547494157
2.4	0.675472556342159	-0.737504774559873	1.73742429356046	-0.675707499362904
2.5	0.598472363790995	-0.801175633597844	1.80117461035594	-0.596300927429487
2.6	0.515510262331936	-0.856699648455702	1.85692001543555	-0.513933436902723
2.7	0.427412527234746	-0.903817493394967	1.90410542598159	-0.42767983131513
2.8	0.335041711977242	-0.942086888605239	1.94226003530178	-0.336964442322865
2.9	0.239304970449347	-0.971061655746051	1.97100152125932	-0.241787269925928
3	0.141154074375029	-0.990295616476936	1.99004050799807	-0.142148314124318
3.1	0.041585413312306	-0.999342592457426	1.99918502772601	-0.0380475749180371
3.2	-0.0583644080043257	-0.997986636128659	1.99834491891027	0.0623508580463045
3.3	-0.157692555260567	-0.986990651011417	1.98753290677187	0.157490337130677
3.4	-0.25544619168134	-0.966504270136097	1.96685889678648	0.252158773207867
3.5	-0.350678632905874	-0.936574597803416	1.93652771350928	0.346356166277877
3.6	-0.442447905003469	-0.897248738314094	1.89683861441002	0.440082516340705
3.7	-0.529816744473496	-0.848573795968848	1.84818481882999	0.533337823396351
3.8	-0.611853541362532	-0.79069136135148	1.79105302986525	0.619781379376413
3.9	-0.687707504587667	-0.725243833784113	1.72602043176451	0.688425541403486
4	-0.756680930551605	-0.653154979184272	1.65374092976513	0.752607920025886
4.1	-0.818131995468121	-0.574870975892425	1.57493504059781	0.812328515243613
4.2	-0.871463493385038	-0.490838002249039	1.49038523248019	0.867587327056668
4.3	-0.916122836184226	-0.401502236594581	1.40093146333343	0.91838435546505
4.4	-0.951602053816316	-0.307310255063053	1.30746671899868	0.96427010898689
4.5	-0.977483056407341	-0.210048015181488	1.21093140330688	0.979977003545055
4.6	-0.993569277388413	-0.111514391373918	1.11229666694988	0.989697787506984
4.7	-0.999763508919912	-0.0123079946999663	1.0125473473232	0.993432460872677
4.8	-0.996028404268181	0.0869725637807424	0.912675009551014	0.991181023642132
4.9	-0.982386477805526	0.185728673008585	0.813671960375597	0.98294347581535
5	-0.958920105010214	0.283361721923937	0.716525262046672	0.968719817392332
5.1	-0.925788098699967	0.378598591049279	0.622210441143519	0.930281088762655
5.2	-0.883357794223919	0.469179306980578	0.531677656370461	0.880589599295896
5.3	-0.832125311907749	0.554567784794968	0.445832337802111	0.826436326424466
5.4	-0.772632184480171	0.634317846151982	0.36552799840133	0.767821270148364
5.5	-0.705464562503948	0.707983312711151	0.291561766966404	0.704744430467589
5.6	-0.631253214375885	0.77511800613201	0.22466992634764	0.637205807382142
5.7	-0.550673526326839	0.83527574807409	0.165523451663965	0.565205400892023
5.8	-0.464445502421709	0.888010360196925	0.114723548519514	0.488743210997232
5.9	-0.373333764559445	0.932875664160047	0.0727971912202319	0.407819237697769
5.99999999999999	-0.27814755247304	0.969425481622989	0.0401926609904675	0.322433480993634
6.09999999999999	-0.179740723729536	0.997213634245285	0.0172750841895655	0.232585940884826
6.19999999999999	-0.0790117537300206	1.01579394368647	0.00432197052846528	0.138276617371347
