3.98	23.8204	44.8551
4	24	45.3333
4.02	24.1804	45.8151
4.04	24.3616	46.3006
4.06	24.5436	46.7896
4.08	24.7264	47.2823
4.1	24.91	47.7787
4.12	25.0944	48.2787
4.14	25.2796	48.7824
4.16	25.4656	49.2899
4.18	25.6524	49.8011
4.2	25.84	50.3160
4.22	26.0284	50.8347
4.24	26.2176	51.3571
4.26	26.4076	51.8834
4.28	26.5984	52.4135
4.3	26.79	52.9473
4.32	26.9824	53.4851
4.34	27.1756	54.0266
4.36	27.3696	54.5721
4.37999999999999	27.5643999999999	55.1214
4.39999999999999	27.7599999999999	55.6747
4.41999999999999	27.9563999999999	56.2318
4.43999999999999	28.1535999999999	56.7929
4.45999999999999	28.3515999999999	57.3580
4.47999999999999	28.5503999999999	57.9270
4.49999999999999	28.7499999999999	58.5000
4.51999999999999	28.9503999999999	59.0770
4.53999999999999	29.1515999999999	59.6580
4.55999999999999	29.3535999999999	60.2431
4.57999999999999	29.5563999999999	60.8322
4.59999999999999	29.7599999999999	61.4253
4.61999999999999	29.9643999999999	62.0226
4.63999999999999	30.1695999999999	62.6239
4.65999999999999	30.3755999999999	63.2294
4.67999999999999	30.5823999999999	63.8389
4.69999999999999	30.7899999999999	64.4527
4.71999999999999	30.9983999999999	65.0705
4.73999999999999	31.2075999999999	65.6926
4.75999999999999	31.4175999999999	66.3189
4.77999999999999	31.6283999999999	66.9493
4.79999999999999	31.8399999999998	67.5840
4.81999999999999	32.0523999999998	68.2229
4.83999999999998	32.2655999999998	68.8661
4.85999999999998	32.4795999999998	69.5136
4.87999999999998	32.6943999999998	70.1653
4.89999999999998	32.9099999999998	70.8213
4.91999999999998	33.1263999999998	71.4817
4.93999999999998	33.3435999999998	72.1464
4.95999999999998	33.5615999999998	72.8154
4.97999999999998	33.7803999999998	73.4889
4.99999999999998	33.9999999999998	74.1667
5.01999999999998	34.2203999999998	74.8489
5.03999999999998	34.4415999999998	75.5355
5.05999999999998	34.6635999999998	76.2265
5.07999999999998	34.8863999999998	76.9220
5.09999999999998	35.1099999999998	77.6220
5.11999999999998	35.3343999999998	78.3264
5.13999999999998	35.5595999999998	79.0354
5.15999999999998	35.7855999999997	79.7488
5.17999999999998	36.0123999999997	80.4668
5.19999999999998	36.2399999999997	81.1893
5.21999999999998	36.4683999999997	81.9164
5.23999999999998	36.6975999999997	82.6481
5.25999999999998	36.9275999999997	83.3843
5.27999999999998	37.1583999999997	84.1252
5.29999999999998	37.3899999999997	84.8707
5.31999999999997	37.6223999999997	85.6208
5.33999999999997	37.8555999999997	86.3756
5.35999999999997	38.0895999999997	87.1350
5.37999999999997	38.3243999999997	87.8992
5.39999999999997	38.5599999999997	88.6680
5.41999999999997	38.7963999999997	89.4416
5.43999999999997	39.0335999999997	90.2199
5.45999999999997	39.2715999999997	91.0029
5.47999999999997	39.5103999999997	91.7907
5.49999999999997	39.7499999999996	92.5833
5.51999999999997	39.9903999999996	93.3807
5.53999999999997	40.2315999999996	94.1830
5.55999999999997	40.4735999999996	94.9900
5.57999999999997	40.7163999999996	95.8019
5.59999999999997	40.9599999999996	96.6187
5.61999999999997	41.2043999999996	97.4403
5.63999999999997	41.4495999999996	98.2668
5.65999999999997	41.6955999999996	99.0983
5.67999999999997	41.9423999999996	99.9347
5.69999999999997	42.1899999999996	100.7760
5.71999999999997	42.4383999999996	101.6223
5.73999999999997	42.6875999999996	102.4735
5.75999999999997	42.9375999999996	103.3298
5.77999999999996	43.1883999999996	104.1911
5.79999999999996	43.4399999999996	105.0573
5.81999999999996	43.6923999999995	105.9287
5.83999999999996	43.9455999999995	106.8050
5.85999999999996	44.1995999999995	107.6865
5.87999999999996	44.4543999999995	108.5730
5.89999999999996	44.7099999999995	109.4647
5.91999999999996	44.9663999999995	110.3614
5.93999999999996	45.2235999999995	111.2633
5.95999999999996	45.4815999999995	112.1704
5.97999999999996	45.7403999999995	113.0826
5.99999999999996	45.9999999999995	114.0000
6.01999999999996	46.2603999999995	114.9226
6.03999999999996	46.5215999999995	115.8504
6.05999999999996	46.7835999999995	116.7835
6.07999999999996	47.0463999999995	117.7218
6.09999999999996	47.3099999999994	118.6653
6.11999999999996	47.5743999999994	119.6142
6.13999999999996	47.8395999999994	120.5683
6.15999999999996	48.1055999999994	121.5278
6.17999999999996	48.3723999999994	122.4925
6.19999999999996	48.6399999999994	123.4627
